Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,Age,Price_per_CC,KM_per_Year,Luxury_Score,Regional_Premium,Q1_2026_Value
BMW 1 Series 118d Base,BMW,Coimbatore,2015,31821,Diesel,Automatic,First,1995,143.0,5,20.58,17.22,11,8.63157894736842,2892.818181818182,0,14.355804058682665,6.7397875148139175
Honda Jazz 1.2 V CVT i VTEC,Honda,Mumbai,2015,12000,Petrol,Automatic,First,1199,88.7,5,19.0,6.0,11,5.004170141784821,1090.909090909091,0,-36.21314356381941,2.348358019098926
Honda Civic 2006-2010 1.8 V MT,Honda,Delhi,2012,88578,Petrol,Manual,First,1799,130.0,5,13.5,3.95,14,2.1956642579210675,6327.0,0,-59.400181229967345,1.2038534877076024
Mercedes-Benz New C-Class C 220 CDI Avantgarde,MercedesBenz,Kochi,2014,44965,Diesel,Automatic,First,2143,170.0,5,19.27,17.95,12,8.37610825944937,3747.0833333333335,1,60.36574353007029,6.463464054566611
Honda Amaze SX i-DTEC,Honda,Kolkata,2014,45044,Diesel,Manual,First,1498,98.6,5,25.8,3.7,12,2.469959946595461,3753.6666666666665,0,-34.77291928606115,1.3323017828354575
Maruti Swift VVT VXI,Maruti,Kochi,2016,34204,Petrol,Manual,First,1197,81.8,5,22.0,5.43,10,4.5363408521303255,3420.4,0,-51.48824582906508,2.3100695731353564
Hyundai Santro Xing XO eRLX Euro II,Hyundai,Kochi,2008,80759,Petrol,Manual,Third,1086,74.0,5,17.0,1.67,18,1.5377532228360955,4486.611111111111,0,-85.08017873564249,0.3646232184776807
Toyota Fortuner 3.0 Diesel,Toyota,Coimbatore,2012,91235,Diesel,Manual,First,2982,171.0,7,11.5,13.49,14,4.523809523809524,6516.785714285715,1,-10.414645949382727,4.111388240297609
Chevrolet Beat LT Option,Chevrolet,Pune,2014,38800,Petrol,Manual,First,1199,76.8,5,18.6,2.85,12,2.37698081734779,3233.3333333333335,0,-57.85345871590619,1.026232454346231
Skoda Rapid 1.5 TDI Elegance,Skoda,Chennai,2013,83000,Diesel,Manual,First,1498,103.52,5,21.14,4.75,13,3.170894526034713,6384.615384615385,0,-38.94745677794711,1.5735564299975537
Maruti Ciaz 1.4 Alpha,Maruti,Kochi,2018,41283,Petrol,Manual,First,1373,91.1,5,20.73,9.9,8,7.210487982520029,5160.375,0,-11.553155378958435,4.976050396966729
Audi RS5 Coupe,Audi,Mumbai,2013,23000,Petrol,Automatic,First,2894,444.0,4,11.05,37.0,13,12.785072563925363,1769.2307692307693,1,293.352281356447,12.257176402086209
BMW 3 Series Luxury Line,BMW,Mumbai,2014,48000,Diesel,Automatic,First,1995,190.0,5,21.76,26.5,12,13.283208020050125,4000.0,1,181.72528259313094,9.542161417605303
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Coimbatore,2015,48214,Diesel,Automatic,First,1968,174.33,5,17.11,23.32,11,11.84959349593496,4383.090909090909,1,54.865119085277584,9.12728483423116
Maruti Swift VDI,Maruti,Chennai,2016,35000,Diesel,Manual,First,1248,74.0,5,22.9,6.25,10,5.00801282051282,3500.0,0,-19.667706286772525,2.6589198585812115
Mercedes-Benz S Class 2005 2013 S 500,MercedesBenz,Kolkata,2010,35277,Petrol,Automatic,First,5461,362.9,5,7.81,30.0,16,5.493499359091741,2204.8125,1,428.8682220049095,7.738796901233275
Skoda Rapid 1.5 TDI AT Elegance Plus Black Package,Skoda,Coimbatore,2016,54620,Diesel,Automatic,First,1498,103.52,5,21.66,9.86,10,6.582109479305741,5462.0,0,-34.52100882586463,4.194711968897719
Skoda Superb Elegance 2.0 TDI CR AT,Skoda,Pune,2012,136997,Diesel,Automatic,First,1968,138.1,5,17.2,8.5,14,4.319105691056911,9785.5,0,25.70021084729732,2.5905707963328153
Hyundai EON Magna Plus,Hyundai,Kochi,2019,14322,Petrol,Manual,First,814,55.2,5,21.1,4.23,7,5.196560196560197,2046.0,0,-62.20907548010042,2.311011547998382
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Jaipur,2012,65634,Diesel,Manual,First,1199,73.9,5,22.07,3.5,14,2.9190992493744785,4688.142857142857,0,-40.06999490490549,1.0667056220193945
Datsun GO NXT,Datsun,Kolkata,2016,6000,Petrol,Manual,First,1198,67.06,5,20.63,2.5,10,2.0868113522537564,600.0,0,-55.92764816625754,1.0635679434324845
Honda Brio S MT,Honda,Kolkata,2013,33280,Petrol,Manual,First,1198,86.8,5,19.4,2.39,13,1.9949916527545912,2560.0,0,-57.86683164694221,0.7917473405671903
Mercedes-Benz B Class B180,MercedesBenz,Delhi,2013,29000,Petrol,Automatic,First,1595,120.7,5,14.8,11.25,13,7.053291536050157,2230.769230769231,0,15.632395231105667,3.7268441763099958
Honda City i DTEC V,Honda,Kochi,2015,42831,Diesel,Manual,First,1498,98.6,5,26.0,7.11,11,4.7463284379172235,3893.7272727272725,0,-36.47908431761561,2.7828042526322276
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,Ahmedabad,2016,90000,Diesel,Manual,First,2494,100.6,7,12.99,10.9,10,4.370489174017642,9000.0,1,28.50715573436815,4.637156233365633
Maruti Swift VXI Optional,Maruti,Ahmedabad,2017,24005,Petrol,Manual,First,1197,81.8,5,20.4,6.2,9,5.179615705931496,2667.222222222222,0,-26.90418664650619,2.8670092388180017
Mahindra XUV500 W8 2WD,Mahindra,Mumbai,2012,32792,Diesel,Manual,First,2179,140.0,7,15.1,7.9,14,3.625516291877008,2342.285714285714,1,-16.013972359028884,2.4077069754152047
Ford Ecosport 1.5 DV5 MT Ambiente,Ford,Kochi,2014,147898,Diesel,Manual,First,1498,89.84,5,22.7,4.42,12,2.9506008010680906,12324.833333333334,0,-60.51161078535316,1.591560508143979
Toyota Fortuner 4x2 Manual,Toyota,Mumbai,2012,131765,Diesel,Manual,First,2982,168.5,7,13.0,13.5,14,4.527162977867203,9411.785714285714,1,43.520426981406345,4.114435970646236
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Volkswagen,Chennai,2013,65000,Diesel,Automatic,First,1498,108.5,5,21.5,6.25,13,4.172229639519359,5000.0,0,-19.667706286772525,2.0704689868388866
Ford Figo Diesel Titanium,Ford,Jaipur,2010,66123,Diesel,Manual,Second,1399,68.0,5,20.0,2.1,16,1.501072194424589,4132.6875,0,-64.04199694294329,0.5417157830863293
BMW X5 xDrive 30d,BMW,Mumbai,2015,41000,Diesel,Automatic,First,2993,258.0,5,15.3,45.0,11,15.035081857667892,3727.2727272727275,1,378.4014232713544,17.612685143241947
Mercedes-Benz New C-Class C 220 CDI Style,MercedesBenz,Coimbatore,2017,23550,Diesel,Automatic,First,2143,167.62,5,19.27,33.66,9,15.70695286980868,2616.6666666666665,1,123.53172849101384,15.565085641711924
Honda Brio V MT,Honda,Bangalore,2012,45000,Petrol,Manual,Second,1198,86.8,5,19.4,3.65,14,3.0467445742904844,3214.285714285714,0,-72.92119836491074,1.112421577248797
Hyundai i10 Magna 1.2,Hyundai,Delhi,2013,60000,Petrol,Manual,First,1197,78.9,5,20.36,2.75,13,2.297410192147034,4615.384615384615,0,-71.73430338795195,0.9110063542091101
Mercedes-Benz GLC 220,MercedesBenz,Bangalore,2016,44414,Diesel,Automatic,First,2143,170.0,5,17.9,42.5,10,19.832011199253387,4441.4,1,215.30111492912164,18.080655038352237
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Kolkata,2019,1000,Petrol,Manual,First,1197,81.86,5,18.9,6.5,7,5.430242272347535,142.85714285714286,0,14.588114767730387,3.551199778248104
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Mumbai,2012,62500,Diesel,Automatic,Second,1968,174.33,5,17.68,19.0,14,9.654471544715447,4464.285714285715,1,101.9917120479052,5.790687662390999
Volkswagen Vento Petrol Highline AT,Volkswagen,Mumbai,2013,21000,Petrol,Automatic,Second,1598,103.6,5,14.4,4.45,13,2.7847309136420524,1615.3846153846155,0,-52.69141480983273,1.4741739186292873
Mini Countryman Cooper D,Mini,Jaipur,2017,8525,Diesel,Automatic,Second,1998,112.0,5,16.6,23.0,9,11.511511511511511,947.2222222222222,1,293.8257477677639,10.635679434324846
Hyundai i20 Asta 1.4 CRDi,Hyundai,Bangalore,2014,29000,Diesel,Manual,First,1396,88.73,5,22.54,8.35,12,5.981375358166189,2416.6666666666665,0,-38.052604478631395,3.006681050452992
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Mumbai,2014,40000,Diesel,Automatic,First,1968,174.33,5,17.68,22.95,12,11.661585365853659,3333.3333333333335,1,143.98472586839074,8.26387186920912
Chevrolet Beat Diesel LT,Chevrolet,Jaipur,2012,88000,Diesel,Manual,First,936,57.6,5,25.44,1.5,14,1.6025641025641024,6285.714285714285,0,-74.31571210210235,0.4571595522940262
Skoda Superb Elegance 1.8 TSI AT,Skoda,Kochi,2012,53537,Petrol,Automatic,First,1798,157.75,5,13.7,6.89,14,3.8320355951056726,3824.0714285714284,1,-38.44456975363876,2.0998862102038935
Ford Fiesta 1.4 TDCi EXI Limited Edition,Ford,Chennai,2006,216000,Diesel,Manual,Second,1399,68.0,5,17.8,1.45,20,1.0364546104360257,10800.0,0,-81.36290785853122,0.26796094824747785
BMW 5 Series 520d Luxury Line,BMW,Hyderabad,2014,51000,Diesel,Automatic,First,1995,190.0,5,22.48,33.5,12,16.791979949874687,4250.0,1,242.46868274377795,12.062732358104817
Chevrolet Optra Magnum 1.6 LS BS3,Chevrolet,Jaipur,2007,118500,Petrol,Manual,First,1598,102.5,5,12.9,1.25,19,0.7822277847309136,6236.8421052631575,0,-78.59642675175196,0.2510878450594808
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,Hyderabad,2012,63000,Diesel,Manual,First,1199,73.9,5,22.07,4.2,14,3.5029190992493744,4500.0,0,-57.063627835108434,1.2800467464232734
Renault Lodgy 110PS RxZ 8 Seater,Renault,Mumbai,2015,25000,Diesel,Manual,First,1461,108.5,8,19.98,6.75,11,4.620123203285421,2272.7272727272725,0,-28.239786509296827,2.6419027714862917
Mercedes-Benz E-Class E250 CDI Avantgrade,MercedesBenz,Bangalore,2014,37382,Diesel,Automatic,First,2143,201.1,5,13.0,32.0,12,14.932337844143726,3115.1666666666665,1,137.403192417221,11.522610013712065
Maruti Baleno Alpha,Maruti,Kochi,2017,24773,Petrol,Manual,First,1197,83.1,5,21.4,7.5,9,6.265664160401002,2752.5555555555557,0,-32.994814681029126,3.468156337279841
Hyundai Verna 1.6 SX,Hyundai,Delhi,2012,62000,Diesel,Manual,First,1582,126.32,5,22.32,4.6,14,2.907711757269279,4428.571428571428,0,-52.71919839439235,1.401955960368347
Hyundai i10 Magna 1.1,Hyundai,Kochi,2017,52340,Petrol,Manual,First,1086,68.05,5,19.81,4.04,9,3.720073664825046,5815.555555555556,0,-63.90654017484769,1.8681802136814076
Mahindra Scorpio 1.99 S10 4WD,Mahindra,Kochi,2016,56739,Diesel,Manual,First,1997,120.0,7,15.4,10.31,10,5.162744116174261,5673.9,0,-7.890205248188032,4.386154198715567
Land Rover Range Rover 2.2L Dynamic,Land,Coimbatore,2018,36091,Diesel,Automatic,First,2179,187.7,5,12.7,55.76,8,25.589720055071133,4511.375,1,270.2949845709725,28.026724256046947
Ford Figo Diesel ZXI,Ford,Chennai,2010,120000,Diesel,Manual,First,1399,68.0,5,20.0,2.6,16,1.8584703359542531,7500.0,0,-66.58176581529737,0.6706957314402172
Maruti Ertiga ZDI,Maruti,Mumbai,2016,33000,Diesel,Manual,First,1248,88.5,7,25.47,8.5,10,6.810897435897436,3300.0,0,-9.635286715410828,3.6161310076704476
Honda Amaze S i-Dtech,Honda,Kolkata,2014,52000,Diesel,Manual,First,1498,98.6,5,25.8,3.5,12,2.336448598130841,4333.333333333333,0,-38.29870743276056,1.260285470249757
Hyundai i10 Magna,Hyundai,Jaipur,2015,43571,Petrol,Manual,First,1197,78.9,5,20.36,3.55,11,2.9657477025898076,3961.0,0,-39.213851974975576,1.389445161300198
Honda Amaze S i-Dtech,Honda,Kolkata,2013,50000,Diesel,Manual,First,1498,98.6,5,25.8,3.25,13,2.1695594125500666,3846.153846153846,0,-42.705942616134806,1.0766438731562211
Skoda Laura Ambiente,Skoda,Hyderabad,2008,113000,Diesel,Manual,First,1896,106.0,5,17.5,4.5,18,2.3734177215189876,6277.777777777777,0,-53.996744109044755,0.9825176545805768
Renault Duster 85PS Diesel RxL,Renault,Delhi,2014,90000,Diesel,Manual,First,1461,83.8,5,19.87,5.35,12,3.661875427789185,7500.0,0,-45.010372045651984,1.9264363616674858
Mahindra NuvoSport N6,Mahindra,Chennai,2017,29000,Diesel,Manual,Second,1493,100.0,7,17.45,6.5,9,4.3536503683858,3222.222222222222,0,-16.454414538243423,3.0057354923091952
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Mumbai,2016,20000,Diesel,Manual,First,1248,88.5,5,24.3,9.0,10,7.211538461538462,2000.0,0,-4.319715345729113,3.8288445963569444
Hyundai i20 Asta Option 1.2,Hyundai,Kochi,2016,61012,Petrol,Manual,First,1197,81.83,5,18.6,6.0,10,5.012531328320802,6101.2,0,-46.395851744823304,2.552563064237963
Skoda Fabia 1.4 MPI Ambiente,Skoda,Jaipur,2009,87459,Petrol,Manual,First,1390,85.0,5,14.7,2.75,17,1.9784172661870505,5144.64705882353,0,-52.91213885385431,0.652638538670673
Tata Indigo eCS GLX,Tata,Pune,2010,70500,Petrol,Manual,First,1193,64.1,5,15.64,1.5,16,1.2573344509639564,4406.25,0,-77.81760985047694,0.3869398450616638
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Audi,Delhi,2015,64103,Diesel,Automatic,First,1968,174.33,5,15.73,19.9,11,10.111788617886178,5827.545454545455,1,104.54085911991133,7.788720763344771
Skoda Octavia Elegance 1.8 TSI AT,Skoda,Mumbai,2014,76000,Petrol,Automatic,First,1798,177.5,5,14.7,10.0,12,5.561735261401557,6333.333333333333,1,6.311427393634328,3.6008156292850204
Toyota Etios Liva GD SP,Toyota,Delhi,2014,104000,Diesel,Manual,First,1364,67.06,5,23.59,3.0,12,2.19941348973607,8666.666666666666,0,-69.16469460503849,1.080244688785506
Mercedes-Benz B Class B180,MercedesBenz,Kochi,2014,37245,Petrol,Automatic,First,1595,120.7,5,14.8,11.96,12,7.498432601880879,3103.75,0,6.850935521985568,4.3065754926248845
Honda Amaze S Diesel,Honda,Kolkata,2013,45000,Diesel,Manual,First,1498,98.6,5,27.4,3.25,13,2.1695594125500666,3461.5384615384614,0,-42.705942616134806,1.0766438731562211
Hyundai Verna 1.6 SX,Hyundai,Jaipur,2012,117837,Diesel,Manual,Second,1582,126.32,5,22.32,4.75,14,3.002528445006321,8416.92857142857,0,-18.66642165665745,1.4476719155977498
Renault Duster 85PS Diesel RxL Optional,Renault,Mumbai,2014,30000,Diesel,Manual,First,1461,83.8,5,20.46,5.95,12,4.072553045859,2500.0,0,-36.74470070078758,2.142485299424587
Hyundai Creta 1.6 VTVT S,Hyundai,Delhi,2015,27057,Petrol,Manual,Second,1591,121.3,5,15.29,8.15,11,5.122564424890006,2459.7272727272725,0,-16.230753677021227,3.189852975942708
Maruti Wagon R AMT VXI,Maruti,Mumbai,2016,8500,Petrol,Automatic,First,998,67.0,5,20.51,4.22,10,4.228456913827655,850.0,0,-55.13657763988632,1.795302688514034
Mercedes-Benz New C-Class C250 Avantgarde,MercedesBenz,Kolkata,2010,30500,Petrol,Automatic,First,1796,186.0,5,11.74,10.5,16,5.846325167037862,1906.25,1,85.10387770171832,2.7085789154316466
Audi A8 L 3.0 TDI quattro,Audi,Delhi,2012,56000,Diesel,Automatic,First,2967,246.7,5,11.8,45.0,14,15.166835187057634,4000.0,1,362.52958092442265,13.714786568820786
Hyundai i10 Magna 1.1,Hyundai,Pune,2012,44000,Petrol,Manual,Second,1086,68.05,5,19.81,2.9,14,2.6703499079189683,3142.8571428571427,0,-57.11404571092209,0.883841801101784
Skoda Rapid 1.6 MPI AT Style Black Package,Skoda,Mumbai,2017,10500,Petrol,Automatic,First,1598,103.52,5,14.3,8.9,9,5.569461827284105,1166.6666666666667,0,-5.382829619665452,4.1155455202387445
Skoda Superb Style 1.8 TSI AT,Skoda,Hyderabad,2017,26000,Petrol,Automatic,First,1798,177.46,5,14.67,26.0,9,14.460511679644048,2888.8888888888887,1,165.79658959218588,12.022941969236781
Hyundai i20 Active 1.2 SX,Hyundai,Coimbatore,2018,25166,Petrol,Manual,First,1197,81.86,5,17.19,8.22,8,6.867167919799499,3145.75,0,-45.4120377838344,4.131629723542072
Honda Amaze VX i-DTEC,Honda,Kolkata,2014,64000,Diesel,Manual,Second,1498,98.6,5,25.8,3.5,12,2.336448598130841,5333.333333333333,0,-38.29870743276056,1.260285470249757
Maruti Wagon R LXI,Maruti,Chennai,2004,61000,Petrol,Manual,Second,998,67.1,5,18.9,1.25,22,1.25250501002004,2772.7272727272725,0,-83.9335412573545,0.19551909189367697
Mahindra Verito 1.5 D4 BSIV,Mahindra,Hyderabad,2013,107000,Diesel,Manual,First,1461,65.0,5,21.03,3.7,13,2.532511978097194,8230.76923076923,0,-62.175100711881235,1.225717640208621
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,MercedesBenz,Coimbatore,2018,29161,Diesel,Automatic,First,2143,167.62,5,19.27,39.41,8,18.390107326178256,3645.125,1,161.7167385570664,19.808701630753408
Maruti Wagon R VXI,Maruti,Kolkata,2013,32000,Petrol,Manual,First,998,67.04,5,22.5,2.65,13,2.655310621242485,2461.5384615384614,0,-53.283307056232985,0.8778788504196879
Nissan Terrano XV Premium 110 PS Anniversary Edition,Nissan,Coimbatore,2015,46173,Diesel,Manual,Second,1461,108.5,5,19.01,8.92,11,6.105407255304586,4197.545454545455,0,-40.763427862749744,3.491225588393737
Maruti Swift VDI BSIV,Maruti,Delhi,2013,47000,Diesel,Manual,First,1248,74.0,5,17.8,4.1,13,3.28525641025641,3615.3846153846152,0,-57.858415960219276,1.3582276553663095
Mini Cooper Convertible S,Mini,Kochi,2017,26327,Petrol,Automatic,First,1998,189.08,4,16.82,35.67,9,17.852852852852855,2925.222222222222,1,218.6766613770255,16.494551540102925
Tata Indica V2 DLS BSII,Tata,Jaipur,2007,200000,Diesel,Manual,Second,1396,53.5,5,17.2,0.85,19,0.6088825214899714,10526.315789473685,0,-85.44557019119134,0.17073973464044692
Chevrolet Beat LT,Chevrolet,Kochi,2016,60813,Petrol,Manual,Second,1199,76.8,5,18.6,3.32,10,2.768974145120934,6081.3,0,-70.3390379654689,1.4124182288783396
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Mumbai,2012,45000,Diesel,Manual,First,1199,73.9,5,22.07,3.6,14,3.0025020850708923,3214.285714285714,0,-61.727886138291645,1.0971829255056629
Maruti Swift ZDi,Maruti,Hyderabad,2016,64000,Diesel,Manual,First,1248,74.0,5,22.9,6.8,10,5.448717948717949,6400.0,0,-30.483968875889843,2.8929048061363583
Ford Figo Diesel EXI,Ford,Kolkata,2012,41284,Diesel,Manual,First,1399,68.05,5,20.0,2.5,14,1.7869907076483202,2948.8571428571427,0,-55.92764816625754,0.7619325871567104
Toyota Innova Crysta 2.8 GX AT,Toyota,Kochi,2019,14165,Diesel,Automatic,First,2755,171.5,7,11.36,19.64,7,7.12885662431942,2023.5714285714287,1,75.46424528861174,10.730086714583503
Hyundai Santa Fe 4x4 AT,Hyundai,Mumbai,2011,67000,Diesel,Automatic,Second,2199,194.3,7,11.72,7.0,15,3.1832651205093225,4466.666666666667,1,-25.582000824455974,1.9627383445156859
Honda City i-VTEC V,Honda,Kolkata,2011,32572,Petrol,Manual,First,1497,117.3,5,17.4,3.87,15,2.5851703406813624,2171.4666666666667,0,-31.77599936136667,1.0851139133251007
Hyundai i20 1.2 Magna Executive,Hyundai,Kochi,2018,14960,Petrol,Manual,First,1197,81.83,5,18.6,6.27,8,5.238095238095237,1870.0,0,-43.98366507334035,3.1514985847455943
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,MercedesBenz,Kochi,2015,55980,Diesel,Automatic,First,2143,167.62,5,19.27,18.12,11,8.455436304246385,5089.090909090909,1,61.88452773063364,7.092041217678757
Chevrolet Beat Diesel LT,Chevrolet,Mumbai,2013,74000,Diesel,Manual,First,936,57.6,5,25.44,2.65,13,2.831196581196581,5692.307692307692,0,-71.82747174068692,0.8778788504196879
Hyundai i20 Sportz 1.4 CRDi,Hyundai,Kochi,2015,56847,Diesel,Manual,First,1396,88.73,5,22.54,7.2,11,5.157593123209169,5167.909090909091,0,-35.67502209378796,2.8180296229187114
Toyota Innova 2.5 Z Diesel 7 Seater,Toyota,Coimbatore,2015,121374,Diesel,Manual,First,2494,100.6,7,12.99,14.3,11,5.733761026463513,11034.0,1,-5.035540183556197,5.596919945519107
Maruti Ertiga VDI,Maruti,Chennai,2013,52000,Diesel,Manual,First,1248,88.76,7,20.77,6.9,13,5.528846153846154,4000.0,0,-11.313147740596852,2.285797761470131
Toyota Innova 2.5 V Diesel 7-seater,Toyota,Mumbai,2014,118000,Diesel,Manual,First,2494,102.0,7,12.8,10.75,12,4.310344827586206,9833.333333333334,1,14.284784448156906,3.870876801481397
Hyundai Santro Xing XO eRLX Euro II,Hyundai,Mumbai,2007,72000,Petrol,Manual,Third,1086,74.0,5,17.0,0.95,19,0.874769797421731,3789.4736842105262,0,-89.90041439760475,0.19082676224520537
Honda City i VTEC V,Honda,Kochi,2016,33915,Petrol,Manual,First,1497,117.3,5,17.8,8.09,10,5.4041416165664655,3391.5,0,-27.72374010260341,3.44170586494752
BMW X1 sDrive20d,BMW,Ahmedabad,2014,82002,Diesel,Automatic,First,1995,184.0,5,17.05,18.5,12,9.273182957393484,6833.5,1,118.10847532897348,6.661508914177287
Hyundai Grand i10 CRDi Era,Hyundai,Mumbai,2017,33000,Diesel,Manual,First,1120,70.0,5,24.0,4.75,9,4.241071428571428,3666.6666666666665,0,-49.5020719880237,2.1964990136105658
Maruti Ciaz 1.3 Alpha,Maruti,Chennai,2016,34000,Diesel,Manual,First,1248,88.5,5,28.09,8.45,10,6.770833333333333,3400.0,0,8.60926110028355,3.5948596488017976
Skoda Rapid Leisure 1.6 TDI MT,Skoda,Kolkata,2012,55000,Diesel,Manual,First,1598,103.6,5,20.5,3.5,14,2.190237797246558,3928.5714285714284,0,-38.29870743276056,1.0667056220193945
Hyundai Accent CRDi,Hyundai,Kochi,2006,160538,Diesel,Manual,First,1493,82.0,5,13.1,1.8,20,1.2056262558606832,8026.9,0,-83.91875552344699,0.3326411771348001
Volkswagen Polo GT 1.5 TDI,Volkswagen,Jaipur,2014,60000,Diesel,Manual,Second,1498,103.6,5,19.91,3.7,12,2.469959946595461,5000.0,0,-36.6454231851858,1.3323017828354575
Honda Jazz 1.2 VX i VTEC,Honda,Coimbatore,2017,49575,Petrol,Manual,First,1199,88.7,5,18.7,7.17,9,5.97998331943286,5508.333333333333,0,-52.38495266546139,3.3155574584395278
Hyundai i10 Era,Hyundai,Jaipur,2010,83000,Petrol,Manual,First,1086,68.05,5,19.81,1.75,16,1.6114180478821363,5187.5,0,-70.03499745245274,0.45142981923860775
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Hyundai,Kochi,2018,51346,Diesel,Automatic,First,1995,183.0,5,16.38,21.99,8,11.022556390977442,6418.25,1,96.4592033552226,11.052863457504884
Toyota Innova Crysta 2.4 ZX MT,Toyota,Pune,2017,43000,Diesel,Manual,First,2393,147.8,7,13.68,18.65,9,7.793564563309653,4777.777777777777,1,175.80105085907,8.624148758702537
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Maruti,Jaipur,2011,35000,Petrol,Manual,Third,796,35.0,5,19.7,1.85,15,2.3241206030150754,2333.3333333333335,0,-68.3227115925929,0.5187237053362884
Maruti Swift VXI BSIV,Maruti,Coimbatore,2017,27872,Petrol,Manual,Second,1197,81.8,5,20.4,5.95,9,4.970760233918129,3096.8888888888887,0,-60.48681567078038,2.7514040275753406
Hyundai Grand i10 Magna,Hyundai,Mumbai,2014,16514,Petrol,Manual,First,1197,82.0,5,18.9,3.75,12,3.132832080200501,1376.1666666666667,0,-60.13321472738713,1.3503058609818825
Maruti Swift VDI,Maruti,Pune,2012,120000,Diesel,Manual,First,1248,74.0,5,22.9,3.75,14,3.0048076923076925,8571.42857142857,0,-44.54402462619236,1.1428988807350655
Hyundai Verna CRDi 1.6 SX,Hyundai,Hyderabad,2008,143275,Diesel,Manual,First,1582,126.2,5,22.0,2.6,18,1.6434892541087232,7959.722222222223,0,-73.42034104078141,0.567676867091
Hyundai Santro Xing XL,Hyundai,Hyderabad,2006,99000,Petrol,Manual,First,1086,74.0,5,0.0,1.75,20,1.6114180478821363,4950.0,0,-82.10984493129519,0.3234011444366112
